threshold,pending_count,pending_ratio,exact_match_acc_human_100%,exact_match_acc_human_90%,exact_match_acc_human_80%,macro_f1_human_100%
0.725,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7255,3,0.0093,0.9097,0.9087,0.9078,0.949
0.726,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7265,3,0.0093,0.9097,0.9087,0.9078,0.949
0.727,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7275,3,0.0093,0.9097,0.9087,0.9078,0.949
0.728,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7285,3,0.0093,0.9097,0.9087,0.9078,0.949
0.729,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7295,3,0.0093,0.9097,0.9087,0.9078,0.949
0.73,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7305,3,0.0093,0.9097,0.9087,0.9078,0.949
0.731,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7315,3,0.0093,0.9097,0.9087,0.9078,0.949
0.732,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7325,3,0.0093,0.9097,0.9087,0.9078,0.949
0.733,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7335,3,0.0093,0.9097,0.9087,0.9078,0.949
0.734,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7345,3,0.0093,0.9097,0.9087,0.9078,0.949
0.735,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7355,3,0.0093,0.9097,0.9087,0.9078,0.949
0.736,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7365,3,0.0093,0.9097,0.9087,0.9078,0.949
0.737,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7375,3,0.0093,0.9097,0.9087,0.9078,0.949
0.738,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7385,3,0.0093,0.9097,0.9087,0.9078,0.949
0.739,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7395,3,0.0093,0.9097,0.9087,0.9078,0.949
0.74,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7405,3,0.0093,0.9097,0.9087,0.9078,0.949
0.741,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7415,3,0.0093,0.9097,0.9087,0.9078,0.949
0.742,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7425,3,0.0093,0.9097,0.9087,0.9078,0.949
0.743,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7435,3,0.0093,0.9097,0.9087,0.9078,0.949
0.744,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7445,3,0.0093,0.9097,0.9087,0.9078,0.949
0.745,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7455,3,0.0093,0.9097,0.9087,0.9078,0.949
0.746,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7465,3,0.0093,0.9097,0.9087,0.9078,0.949
0.747,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7475,3,0.0093,0.9097,0.9087,0.9078,0.949
0.748,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7485,3,0.0093,0.9097,0.9087,0.9078,0.949
0.749,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7495,3,0.0093,0.9097,0.9087,0.9078,0.949
0.75,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7505,3,0.0093,0.9097,0.9087,0.9078,0.949
0.751,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7515,3,0.0093,0.9097,0.9087,0.9078,0.949
0.752,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7525,3,0.0093,0.9097,0.9087,0.9078,0.949
0.753,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7535,3,0.0093,0.9097,0.9087,0.9078,0.949
0.754,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7545,3,0.0093,0.9097,0.9087,0.9078,0.949
0.755,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7555,3,0.0093,0.9097,0.9087,0.9078,0.949
0.756,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7565,3,0.0093,0.9097,0.9087,0.9078,0.949
0.757,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7575,3,0.0093,0.9097,0.9087,0.9078,0.949
0.758,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7585,3,0.0093,0.9097,0.9087,0.9078,0.949
0.759,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7595,3,0.0093,0.9097,0.9087,0.9078,0.949
0.76,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7605,3,0.0093,0.9097,0.9087,0.9078,0.949
0.761,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7615,3,0.0093,0.9097,0.9087,0.9078,0.949
0.762,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7625,3,0.0093,0.9097,0.9087,0.9078,0.949
0.763,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7635,3,0.0093,0.9097,0.9087,0.9078,0.949
0.764,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7645,3,0.0093,0.9097,0.9087,0.9078,0.949
0.765,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7655,3,0.0093,0.9097,0.9087,0.9078,0.949
0.766,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7665,3,0.0093,0.9097,0.9087,0.9078,0.949
0.767,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7675,3,0.0093,0.9097,0.9087,0.9078,0.949
0.768,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7685,3,0.0093,0.9097,0.9087,0.9078,0.949
0.769,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7695,3,0.0093,0.9097,0.9087,0.9078,0.949
0.77,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7705,3,0.0093,0.9097,0.9087,0.9078,0.949
0.771,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7715,3,0.0093,0.9097,0.9087,0.9078,0.949
0.772,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7725,3,0.0093,0.9097,0.9087,0.9078,0.949
0.773,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7735,3,0.0093,0.9097,0.9087,0.9078,0.949
0.774,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7745,3,0.0093,0.9097,0.9087,0.9078,0.949
0.775,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7755,3,0.0093,0.9097,0.9087,0.9078,0.949
0.776,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7765,3,0.0093,0.9097,0.9087,0.9078,0.949
0.777,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7775,3,0.0093,0.9097,0.9087,0.9078,0.949
0.778,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7785,3,0.0093,0.9097,0.9087,0.9078,0.949
0.779,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7795,3,0.0093,0.9097,0.9087,0.9078,0.949
0.78,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7805,3,0.0093,0.9097,0.9087,0.9078,0.949
0.781,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7815,3,0.0093,0.9097,0.9087,0.9078,0.949
0.782,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7825,3,0.0093,0.9097,0.9087,0.9078,0.949
0.783,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7835,3,0.0093,0.9097,0.9087,0.9078,0.949
0.784,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7845,3,0.0093,0.9097,0.9087,0.9078,0.949
0.785,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7855,3,0.0093,0.9097,0.9087,0.9078,0.949
0.786,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7865,3,0.0093,0.9097,0.9087,0.9078,0.949
0.787,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7875,3,0.0093,0.9097,0.9087,0.9078,0.949
0.788,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7885,3,0.0093,0.9097,0.9087,0.9078,0.949
0.789,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7895,3,0.0093,0.9097,0.9087,0.9078,0.949
0.79,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7905,3,0.0093,0.9097,0.9087,0.9078,0.949
0.791,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7915,3,0.0093,0.9097,0.9087,0.9078,0.949
0.792,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7925,3,0.0093,0.9097,0.9087,0.9078,0.949
0.793,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7935,3,0.0093,0.9097,0.9087,0.9078,0.949
0.794,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7945,3,0.0093,0.9097,0.9087,0.9078,0.949
0.795,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7955,3,0.0093,0.9097,0.9087,0.9078,0.949
0.796,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7965,3,0.0093,0.9097,0.9087,0.9078,0.949
0.797,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7975,3,0.0093,0.9097,0.9087,0.9078,0.949
0.798,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7985,3,0.0093,0.9097,0.9087,0.9078,0.949
0.799,3,0.0093,0.9097,0.9087,0.9078,0.949
0.7995,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8005,3,0.0093,0.9097,0.9087,0.9078,0.949
0.801,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8015,3,0.0093,0.9097,0.9087,0.9078,0.949
0.802,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8025,3,0.0093,0.9097,0.9087,0.9078,0.949
0.803,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8035,3,0.0093,0.9097,0.9087,0.9078,0.949
0.804,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8045,3,0.0093,0.9097,0.9087,0.9078,0.949
0.805,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8055,3,0.0093,0.9097,0.9087,0.9078,0.949
0.806,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8065,3,0.0093,0.9097,0.9087,0.9078,0.949
0.807,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8075,3,0.0093,0.9097,0.9087,0.9078,0.949
0.808,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8085,3,0.0093,0.9097,0.9087,0.9078,0.949
0.809,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8095,3,0.0093,0.9097,0.9087,0.9078,0.949
0.81,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8105,3,0.0093,0.9097,0.9087,0.9078,0.949
0.811,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8115,3,0.0093,0.9097,0.9087,0.9078,0.949
0.812,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8125,3,0.0093,0.9097,0.9087,0.9078,0.949
0.813,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8135,3,0.0093,0.9097,0.9087,0.9078,0.949
0.814,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8145,3,0.0093,0.9097,0.9087,0.9078,0.949
0.815,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8155,3,0.0093,0.9097,0.9087,0.9078,0.949
0.816,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8165,3,0.0093,0.9097,0.9087,0.9078,0.949
0.817,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8175,3,0.0093,0.9097,0.9087,0.9078,0.949
0.818,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8185,3,0.0093,0.9097,0.9087,0.9078,0.949
0.819,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8195,3,0.0093,0.9097,0.9087,0.9078,0.949
0.82,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8205,3,0.0093,0.9097,0.9087,0.9078,0.949
0.821,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8215,3,0.0093,0.9097,0.9087,0.9078,0.949
0.822,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8225,3,0.0093,0.9097,0.9087,0.9078,0.949
0.823,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8235,3,0.0093,0.9097,0.9087,0.9078,0.949
0.824,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8245,3,0.0093,0.9097,0.9087,0.9078,0.949
0.825,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8255,3,0.0093,0.9097,0.9087,0.9078,0.949
0.826,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8265,3,0.0093,0.9097,0.9087,0.9078,0.949
0.827,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8275,3,0.0093,0.9097,0.9087,0.9078,0.949
0.828,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8285,3,0.0093,0.9097,0.9087,0.9078,0.949
0.829,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8295,3,0.0093,0.9097,0.9087,0.9078,0.949
0.83,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8305,3,0.0093,0.9097,0.9087,0.9078,0.949
0.831,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8315,3,0.0093,0.9097,0.9087,0.9078,0.949
0.832,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8325,3,0.0093,0.9097,0.9087,0.9078,0.949
0.833,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8335,3,0.0093,0.9097,0.9087,0.9078,0.949
0.834,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8345,3,0.0093,0.9097,0.9087,0.9078,0.949
0.835,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8355,3,0.0093,0.9097,0.9087,0.9078,0.949
0.836,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8365,3,0.0093,0.9097,0.9087,0.9078,0.949
0.837,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8375,3,0.0093,0.9097,0.9087,0.9078,0.949
0.838,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8385,3,0.0093,0.9097,0.9087,0.9078,0.949
0.839,3,0.0093,0.9097,0.9087,0.9078,0.949
0.8395,4,0.0125,0.9097,0.9084,0.9072,0.949
0.84,4,0.0125,0.9097,0.9084,0.9072,0.949
0.8405,4,0.0125,0.9097,0.9084,0.9072,0.949
0.841,4,0.0125,0.9097,0.9084,0.9072,0.949
0.8415,5,0.0156,0.9097,0.9081,0.9065,0.949
0.842,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8425,5,0.0156,0.9097,0.9081,0.9065,0.949
0.843,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8435,5,0.0156,0.9097,0.9081,0.9065,0.949
0.844,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8445,5,0.0156,0.9097,0.9081,0.9065,0.949
0.845,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8455,5,0.0156,0.9097,0.9081,0.9065,0.949
0.846,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8465,5,0.0156,0.9097,0.9081,0.9065,0.949
0.847,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8475,5,0.0156,0.9097,0.9081,0.9065,0.949
0.848,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8485,5,0.0156,0.9097,0.9081,0.9065,0.949
0.849,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8495,5,0.0156,0.9097,0.9081,0.9065,0.949
0.85,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8505,5,0.0156,0.9097,0.9081,0.9065,0.949
0.851,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8515,5,0.0156,0.9097,0.9081,0.9065,0.949
0.852,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8525,5,0.0156,0.9097,0.9081,0.9065,0.949
0.853,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8535,5,0.0156,0.9097,0.9081,0.9065,0.949
0.854,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8545,5,0.0156,0.9097,0.9081,0.9065,0.949
0.855,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8555,5,0.0156,0.9097,0.9081,0.9065,0.949
0.856,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8565,5,0.0156,0.9097,0.9081,0.9065,0.949
0.857,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8575,5,0.0156,0.9097,0.9081,0.9065,0.949
0.858,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8585,5,0.0156,0.9097,0.9081,0.9065,0.949
0.859,5,0.0156,0.9097,0.9081,0.9065,0.949
0.8595,6,0.0187,0.9128,0.9109,0.909,0.9504
0.86,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8605,6,0.0187,0.9128,0.9109,0.909,0.9504
0.861,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8615,6,0.0187,0.9128,0.9109,0.909,0.9504
0.862,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8625,6,0.0187,0.9128,0.9109,0.909,0.9504
0.863,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8635,6,0.0187,0.9128,0.9109,0.909,0.9504
0.864,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8645,6,0.0187,0.9128,0.9109,0.909,0.9504
0.865,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8655,6,0.0187,0.9128,0.9109,0.909,0.9504
0.866,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8665,6,0.0187,0.9128,0.9109,0.909,0.9504
0.867,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8675,6,0.0187,0.9128,0.9109,0.909,0.9504
0.868,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8685,6,0.0187,0.9128,0.9109,0.909,0.9504
0.869,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8695,6,0.0187,0.9128,0.9109,0.909,0.9504
0.87,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8705,6,0.0187,0.9128,0.9109,0.909,0.9504
0.871,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8715,6,0.0187,0.9128,0.9109,0.909,0.9504
0.872,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8725,6,0.0187,0.9128,0.9109,0.909,0.9504
0.873,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8735,6,0.0187,0.9128,0.9109,0.909,0.9504
0.874,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8745,6,0.0187,0.9128,0.9109,0.909,0.9504
0.875,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8755,6,0.0187,0.9128,0.9109,0.909,0.9504
0.876,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8765,6,0.0187,0.9128,0.9109,0.909,0.9504
0.877,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8775,6,0.0187,0.9128,0.9109,0.909,0.9504
0.878,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8785,6,0.0187,0.9128,0.9109,0.909,0.9504
0.879,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8795,6,0.0187,0.9128,0.9109,0.909,0.9504
0.88,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8805,6,0.0187,0.9128,0.9109,0.909,0.9504
0.881,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8815,6,0.0187,0.9128,0.9109,0.909,0.9504
0.882,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8825,6,0.0187,0.9128,0.9109,0.909,0.9504
0.883,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8835,6,0.0187,0.9128,0.9109,0.909,0.9504
0.884,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8845,6,0.0187,0.9128,0.9109,0.909,0.9504
0.885,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8855,6,0.0187,0.9128,0.9109,0.909,0.9504
0.886,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8865,6,0.0187,0.9128,0.9109,0.909,0.9504
0.887,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8875,6,0.0187,0.9128,0.9109,0.909,0.9504
0.888,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8885,6,0.0187,0.9128,0.9109,0.909,0.9504
0.889,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8895,6,0.0187,0.9128,0.9109,0.909,0.9504
0.89,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8905,6,0.0187,0.9128,0.9109,0.909,0.9504
0.891,6,0.0187,0.9128,0.9109,0.909,0.9504
0.8915,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.892,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.8925,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.893,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.8935,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.894,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.8945,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.895,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.8955,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.896,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.8965,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.897,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.8975,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.898,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.8985,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.899,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.8995,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9005,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.901,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9015,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.902,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9025,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.903,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9035,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.904,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9045,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.905,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9055,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.906,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9065,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.907,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9075,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.908,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9085,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.909,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9095,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.91,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9105,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.911,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9115,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.912,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9125,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.913,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9135,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.914,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9145,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.915,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9155,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.916,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9165,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.917,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9175,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.918,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9185,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.919,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9195,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.92,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9205,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.921,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9215,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.922,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9225,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.923,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9235,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.924,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9245,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.925,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9255,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.926,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9265,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.927,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9275,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.928,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9285,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.929,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9295,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.93,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9305,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.931,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9315,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.932,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9325,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.933,7,0.0218,0.9128,0.9106,0.9084,0.9504
0.9335,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.934,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9345,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.935,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9355,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.936,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9365,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.937,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9375,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.938,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9385,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.939,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9395,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.94,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9405,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.941,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9415,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.942,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9425,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.943,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9435,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.944,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9445,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.945,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9455,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.946,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9465,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.947,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9475,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.948,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9485,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.949,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9495,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.95,8,0.0249,0.9128,0.9103,0.9078,0.9504
0.9505,8,0.0249,0.9128,0.9103,0.9078,0.9504
